Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Lat,Lon,YEAR,DOY,T2M_MIN,T2M_MAX,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WD2M,GWETTOP,GWETROOT,Confidence
3/30/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.345,84.726,2021,89,21.9,38.76,29.78,5.8,24.06,0.25,3.77,185.06,0.16,0.35,82
3/30/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.294,84.752,2021,89,21.9,38.76,29.78,5.8,24.06,0.25,3.77,185.06,0.16,0.35,62
3/30/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.287,84.764,2021,89,21.9,38.76,29.78,5.8,24.06,0.25,3.77,185.06,0.16,0.35,58
3/30/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.302,84.74,2021,89,21.9,38.76,29.78,5.8,24.06,0.25,3.77,185.06,0.16,0.35,59
3/30/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.34,84.711,2021,89,21.9,38.76,29.78,5.8,24.06,0.25,3.77,185.06,0.16,0.35,46
3/30/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.351,84.727,2021,89,21.9,38.76,29.78,5.8,24.06,0.25,3.77,185.06,0.16,0.35,47
3/31/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.475,84.369,2021,90,21.95,37.23,29.01,4.39,18.25,2.14,3.59,271.94,0.18,0.35,72
3/31/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.517,84.457,2021,90,21.95,37.23,29.01,4.39,18.25,2.14,3.59,271.94,0.18,0.35,52
3/29/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.526,84.393,2021,88,23.05,35.48,28.86,5.74,23.31,0.11,1.9,219.69,0.17,0.35,41
3/29/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.501,84.488,2021,88,23.05,35.48,28.86,5.74,23.31,0.11,1.9,219.69,0.17,0.35,41
3/29/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.459,84.648,2021,88,23.05,35.48,28.86,5.74,23.31,0.11,1.9,219.69,0.17,0.35,47
3/29/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.451,84.643,2021,88,23.05,35.48,28.86,5.74,23.31,0.11,1.9,219.69,0.17,0.35,66
3/29/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.402,84.627,2021,88,24.3,36.81,29.71,5.49,21.69,0.04,2.34,225.19,0.16,0.35,49
3/29/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.259,84.754,2021,88,24.3,36.81,29.71,5.49,21.69,0.04,2.34,225.19,0.16,0.35,38
3/29/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.335,84.721,2021,88,24.3,36.81,29.71,5.49,21.69,0.04,2.34,225.19,0.16,0.35,80
3/29/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.288,84.748,2021,88,24.3,36.81,29.71,5.49,21.69,0.04,2.34,225.19,0.16,0.35,69
3/29/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.272,84.776,2021,88,24.3,36.81,29.71,5.49,21.69,0.04,2.34,225.19,0.16,0.35,33
3/21/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,27.521,84.696,2021,80,16.83,31.12,23.19,5.31,29.44,0,2.9,227.31,0.3,0.35,73
3/21/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,27.53,84.687,2021,80,16.83,31.12,23.19,5.31,29.44,0,2.9,227.31,0.3,0.35,79
3/21/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,27.503,84.695,2021,80,16.83,31.12,23.19,5.31,29.44,0,2.9,227.31,0.3,0.35,85
3/21/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,27.499,84.69,2021,80,16.83,31.12,23.19,5.31,29.44,0,2.9,227.31,0.3,0.35,87
3/21/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,27.53,84.689,2021,80,16.83,31.12,23.19,5.31,29.44,0,2.9,227.31,0.3,0.35,84
3/23/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.468,84.505,2021,82,20.95,37.59,28.65,4.82,20.75,0,3.8,257.38,0.23,0.36,22
3/24/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.428,84.552,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,67
3/24/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.428,84.552,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,67
3/24/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.388,84.661,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,24
3/24/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.397,84.659,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,12
3/24/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.423,84.709,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,14
3/24/2021,Madhes,Parsa,Thori,2,Chitwan National Nikunja Intermediate Region,27.363,84.64,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,58
3/24/2021,Madhes,Parsa,Thori,2,Chitwan National Nikunja Intermediate Region,27.363,84.64,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,58
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.36,84.743,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,70
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.292,84.808,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,49
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.256,84.824,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,70
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.251,84.801,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,80
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.36,84.743,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,70
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.292,84.808,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,49
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.256,84.824,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,70
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.251,84.801,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,80
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.337,84.814,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,28
3/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.362,84.737,2021,83,23.43,37.34,29.78,5.13,20.31,0,6.75,287.56,0.19,0.35,52
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.41,84.709,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,63
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.386,84.678,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,44
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.43,84.692,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,65
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.431,84.698,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,49
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.421,84.7,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,24
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.42,84.705,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,21
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.388,84.593,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,81
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.392,84.629,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,69
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.401,84.703,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,28
3/25/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.371,84.621,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,62
3/25/2021,Madhes,Parsa,Thori,2,Chitwan National Nikunja Intermediate Region,27.343,84.637,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,19
3/25/2021,Madhes,Parsa,Thori,2,Chitwan National Nikunja Intermediate Region,27.349,84.687,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,32
3/25/2021,Madhes,Parsa,Thori,2,Chitwan National Nikunja Intermediate Region,27.338,84.676,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,60
3/25/2021,Madhes,Parsa,Thori,3,Chitwan National Nikunja Intermediate Region,27.296,84.677,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,39
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.42,84.775,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,19
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.297,84.689,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,62
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.315,84.926,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,52
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.289,84.791,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,45
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.271,84.806,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,78
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.33,84.948,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,28
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.338,84.792,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,6
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.317,84.808,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,19
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.287,84.803,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,25
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.277,84.802,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,62
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.334,84.746,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,48
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.34,84.796,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,69
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.243,84.829,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,76
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.378,84.757,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,72
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.388,84.844,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,62
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.365,84.734,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,77
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.368,84.759,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,41
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.364,84.81,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,70
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.336,84.847,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,80
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.338,84.859,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,68
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.342,84.896,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,62
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27,84.805,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,29
3/25/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.271,84.812,2021,84,20.83,35.54,27.47,3.6,16.81,0,6.09,283.38,0.18,0.35,53
3/24/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,27.46,84.713,2021,83,18.55,32.36,24.65,5.07,25.62,0,4.97,276.94,0.27,0.35,65
3/24/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,27.485,84.698,2021,83,18.55,32.36,24.65,5.07,25.62,0,4.97,276.94,0.27,0.35,46
3/24/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.516,84.522,2021,83,22.32,36.09,28.34,4.76,20.56,0,5.55,277.94,0.21,0.35,18
3/24/2021,bagmati,Chitwan,Madi,8,Chitwan National Nikunja Intermediate Region,27.376,84.38,2021,83,22.32,36.09,28.34,4.76,20.56,0,5.55,277.94,0.21,0.35,38
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.561,84.68,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,88
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.525,84.219,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,57
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.523,84.523,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,42
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.513,84.524,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,15
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.513,84.611,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,71
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.52,84.673,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,39
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.487,84.497,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,26
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.488,84.509,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,56
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.434,84.469,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,45
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.442,84.541,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,53
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.444,84.553,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,64
3/25/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.423,84.459,2021,84,18.94,34.3,26.19,3.72,18.5,0,4.77,271.5,0.2,0.35,47
3/25/2021,Gandaki,Nawalpur,Chitawan National Park,99,Chitwan National Park,27.487,83.917,2021,84,1.92,14.12,7.41,3.11,37.25,0,2.82,177.44,0.34,0.4,64
3/25/2021,Gandaki,Nawalpur,Binayee Tribeni,6,Chitwan National Nikunja Intermediate Region,27.486,83.906,2021,84,1.92,14.12,7.41,3.11,37.25,0,2.82,177.44,0.34,0.4,55
3/25/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,27.463,84.713,2021,84,16.04,30.8,22.55,3.91,22.94,0,3.91,275.31,0.26,0.35,45
3/25/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,27.485,84.812,2021,84,16.04,30.8,22.55,3.91,22.94,0,3.91,275.31,0.26,0.35,37
3/25/2021,bagmati,Makawanpur,Manahari,9,Parsa National Park,27.418,84.811,2021,84,16.04,30.8,22.55,3.91,22.94,0,3.91,275.31,0.26,0.35,33
3/25/2021,bagmati,Makawanpur,Manahari,3,Parsa National Nikunja Intermediate Region,27.464,84.892,2021,84,16.04,30.8,22.55,3.91,22.94,0,3.91,275.31,0.26,0.35,35
3/25/2021,bagmati,Makawanpur,Manahari,4,Parsa National Nikunja Intermediate Region,27.454,84.886,2021,84,16.04,30.8,22.55,3.91,22.94,0,3.91,275.31,0.26,0.35,33
3/26/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.454,84.58,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,6
3/26/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.448,84.62,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,38
3/26/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.434,84.576,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,20
3/26/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.408,84.703,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,27
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.277,84.791,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,40
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.319,84.789,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,58
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.311,84.741,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,41
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.309,84.729,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,22
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.416,84.751,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,41
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.351,84.865,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,54
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.352,84.817,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,55
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.318,84.951,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,72
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.316,84.965,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,70
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27,84.8,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,58
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.274,84.794,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,26
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.311,84.931,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,65
3/26/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.318,84.937,2021,85,18.98,35.73,26.51,3.42,16.94,0,4.49,278.94,0.17,0.35,45
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.535,84.648,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,86
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.533,84.661,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,91
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.51,84.614,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,35
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.526,84.654,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,56
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.512,84.623,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,58
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.484,84.606,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,18
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.529,84.633,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,17
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.532,84.638,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,39
3/26/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,27.442,84.475,2021,85,17.98,34.78,25.65,3.66,18.69,0,3.2,257.44,0.2,0.35,39
3/26/2021,Gandaki,Nawalpur,Chitawan National Park,99,Chitwan National Park,27.503,83.915,2021,85,2.23,17,8.79,2.87,31.75,0,2.83,137.56,0.33,0.4,15
3/26/2021,Gandaki,Nawalpur,Chitawan National Park,99,Chitwan National Park,27.502,83.922,2021,85,2.23,17,8.79,2.87,31.75,0,2.83,137.56,0.33,0.4,67
3/26/2021,Gandaki,Nawalpur,Madhyabindu,12,Chitwan National Nikunja Intermediate Region,27.577,83.932,2021,85,2.23,17,8.79,2.87,31.75,0,2.83,137.56,0.33,0.4,50
3/27/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.461,84.565,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,10
3/27/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.359,84.692,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,61
3/27/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.381,84.719,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,46
3/27/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.376,84.618,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,60
3/27/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.385,84.616,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,93
3/27/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,27.425,84.633,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,58
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.39,84.779,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,62
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.257,84.747,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,48
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.256,84.737,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,68
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.272,84.786,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,63
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.266,84.746,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,91
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.265,84.736,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,92
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.281,84.784,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,66
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.31,84.922,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,48
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.29,84.782,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,57
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.318,84.788,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,80
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.32,84.74,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,63
3/27/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.404,84.746,2021,86,19.4,36.3,27.29,3.91,17.94,0,2.73,234.25,0.16,0.35,78
